Time (s),White pixels,Mean Brightness
1744.235000,0.106964,50.196078
1744.734000,0.110397,50.196078
1745.233000,0.112762,50.196078
1745.734000,0.107803,50.196078
1746.234000,0.111008,50.196078
1746.733000,0.108109,50.196078
1747.234000,0.112076,50.196078
1747.735000,0.135422,50.196078
1748.235000,0.139313,50.196078
1748.735000,0.138626,50.196078
1749.234000,0.132828,50.196078
1749.733000,0.127258,50.392157
1750.235000,0.148239,50.196078
1750.734000,0.137405,50.196078
1751.235000,0.156403,50.196078
1751.734000,0.139847,50.196078
1752.233000,0.136795,50.196078
1752.733000,0.140533,50.196078
1753.233000,0.145874,50.196078
1753.735000,0.163269,50.196078
1754.235000,0.171204,50.196078
1754.733000,0.150833,50.196078
1755.234000,0.164566,50.392157
1755.733000,0.163422,50.392157
1756.233000,0.164185,50.196078
1756.735000,0.162125,50.196078
1757.235000,0.149078,50.196078
1757.733000,0.168533,50.196078
1758.233000,0.168686,50.196078
1758.733000,0.156021,50.196078
1759.233000,0.167770,50.196078
1759.734000,0.152054,50.196078
1760.235000,0.138855,50.196078
1760.734000,0.128784,50.196078
1761.234000,0.141296,50.196078
1761.734000,0.128250,50.196078
1762.235000,0.112991,50.196078
1762.733000,0.121307,50.196078
1763.234000,0.115128,50.196078
1763.734000,0.106659,50.196078
1764.234000,0.093918,50.196078
1764.735000,0.111618,50.196078
1765.234000,0.119629,50.392157
1765.734000,0.093689,50.196078
1766.235000,0.121613,50.196078
1766.734000,0.122147,50.196078
1767.234000,0.113907,50.196078
1767.733000,0.110703,50.196078
1768.233000,0.125656,50.196078
1768.733000,0.126877,50.196078
1769.234000,0.128174,50.196078
1769.733000,0.126038,50.196078
1770.234000,0.135269,50.392157
1770.734000,0.144730,50.392157
1771.234000,0.141830,50.196078
1771.735000,0.152969,50.196078
1772.236000,0.144424,50.196078
1772.732000,0.149307,50.196078
1773.233000,0.152359,50.196078
1773.734000,0.153351,50.196078
1774.234000,0.151443,50.196078
1774.733000,0.145874,50.196078
1775.235000,0.124207,50.196078
1775.734000,0.136642,50.196078
1776.235000,0.118484,50.196078
1776.734000,0.123520,50.196078
1777.233000,0.130920,50.196078
1777.734000,0.125046,50.196078
1778.235000,0.097885,50.196078
1778.733000,0.122147,50.196078
1779.234000,0.122223,50.196078
1779.734000,0.112534,50.196078
1780.234000,0.109787,50.196078
1780.733000,0.107117,50.196078
1781.233000,0.104370,50.196078
1781.733000,0.117645,50.196078
1782.234000,0.112457,50.196078
1782.733000,0.113220,50.196078
1783.234000,0.101013,50.196078
1783.733000,0.107651,50.196078
1784.234000,0.103226,50.196078
1784.733000,0.104828,50.196078
1785.234000,0.104370,50.196078
1785.733000,0.104828,50.196078
1786.233000,0.106506,50.196078
1786.734000,0.099335,50.196078
1787.234000,0.096359,50.196078
1787.733000,0.099945,50.196078
1788.234000,0.096741,50.196078
1788.735000,0.109024,50.196078
1789.233000,0.093918,50.196078
1789.733000,0.095520,50.196078
1790.234000,0.098495,50.196078
1790.735000,0.123978,50.196078
1791.235000,0.123062,50.196078
1791.733000,0.102310,50.196078
1792.233000,0.117340,50.196078
1792.733000,0.117035,50.196078
1793.235000,0.139084,50.000000
1793.734000,0.143127,50.196078
1794.235000,0.148926,50.196078
1794.734000,0.130920,50.196078
1795.233000,0.131454,50.196078
1795.734000,0.131378,50.196078
1796.235000,0.157013,50.196078
1796.734000,0.140915,50.196078
1797.235000,0.156555,50.000000
1797.733000,0.152893,50.196078
1798.234000,0.149231,50.196078
1798.735000,0.138321,50.196078
1799.234000,0.153503,50.000000
1799.734000,0.133286,50.196078
1800.234000,0.138092,50.196078
1800.735000,0.122757,50.196078
1801.234000,0.126877,50.196078
1801.735000,0.109711,50.196078
1802.234000,0.108643,50.196078
1802.735000,0.090103,50.196078
1803.235000,0.095520,50.000000
1803.733000,0.098190,50.196078
1804.234000,0.093613,50.196078
1804.734000,0.091629,50.196078
1805.234000,0.128632,50.196078
1805.734000,0.124435,50.196078
1806.233000,0.128021,50.196078
1806.734000,0.155258,50.196078
1807.234000,0.153885,50.392157
1807.733000,0.145416,50.196078
1808.234000,0.148773,50.196078
1808.733000,0.144424,50.196078
1809.234000,0.130539,50.196078
1809.734000,0.130539,50.196078
1810.232000,0.128403,50.196078
1810.734000,0.107346,50.196078
1811.234000,0.099411,50.196078
1811.733000,0.100403,50.196078
1812.234000,0.120697,50.196078
1812.733000,0.118484,50.196078
1813.233000,0.125275,50.196078
1813.734000,0.145721,50.392157
1814.234000,0.146332,50.196078
1814.734000,0.155487,50.196078
1815.233000,0.157471,50.196078
1815.733000,0.140381,50.196078
1816.235000,0.114365,50.196078
1816.733000,0.120926,50.196078
1817.234000,0.105972,50.196078
1817.734000,0.094910,50.196078
1818.233000,0.092468,50.196078
1818.734000,0.110550,50.196078
1819.233000,0.118103,50.196078
1819.735000,0.141296,50.196078
1820.234000,0.149841,50.196078
1820.734000,0.146179,50.196078
1821.234000,0.158081,50.392157
1821.734000,0.152435,50.196078
1822.233000,0.155869,50.000000
1822.733000,0.133057,50.196078
1823.233000,0.136108,50.196078
1823.733000,0.124512,50.196078
1824.233000,0.114517,50.196078
1824.734000,0.093460,50.196078
1825.234000,0.101929,50.196078
1825.734000,0.115891,50.196078
1826.235000,0.130463,50.196078
1826.733000,0.118866,50.196078
1827.233000,0.122070,50.196078
1827.735000,0.153427,50.392157
1828.235000,0.155029,50.196078
1828.734000,0.156174,50.196078
1829.233000,0.157547,50.196078
1829.734000,0.146866,50.196078
1830.235000,0.107574,50.196078
1830.734000,0.111847,50.196078
1831.234000,0.107803,50.196078
1831.733000,0.110779,50.196078
1832.233000,0.094452,50.196078
1832.735000,0.113983,50.196078
1833.235000,0.127411,50.196078
1833.733000,0.114594,50.196078
1834.234000,0.125046,50.196078
1834.735000,0.146561,50.196078
1835.235000,0.154877,50.196078
1835.734000,0.149612,50.196078
1836.234000,0.154114,50.196078
1836.735000,0.132370,50.196078
1837.234000,0.146408,50.196078
1837.735000,0.125198,50.196078
1838.233000,0.133133,50.196078
1838.733000,0.124435,50.196078
1839.233000,0.120392,50.000000
1839.734000,0.108643,50.196078
1840.235000,0.089951,50.196078
1840.733000,0.098190,50.196078
1841.234000,0.098267,50.196078
1841.733000,0.094452,50.196078
1842.235000,0.116653,50.196078
1842.733000,0.102615,50.196078
1843.234000,0.113907,50.196078
1843.733000,0.120773,50.196078
1844.233000,0.122299,50.196078
1844.733000,0.124435,50.196078
1845.233000,0.128174,50.196078
1845.733000,0.137329,50.196078
1846.233000,0.139694,50.196078
1846.735000,0.154037,50.196078
1847.234000,0.154343,50.196078
1847.734000,0.158081,50.392157
1848.233000,0.152969,50.196078
1848.735000,0.138016,50.196078
1849.233000,0.155563,50.196078
1849.734000,0.139923,50.196078
1850.233000,0.139084,50.196078
1850.734000,0.139771,50.196078
1851.235000,0.117035,50.196078
1851.734000,0.120621,50.196078
1852.234000,0.125961,50.196078
1852.734000,0.118256,50.196078
1853.234000,0.114899,50.196078
1853.734000,0.114365,50.196078
1854.235000,0.094910,50.196078
1854.734000,0.105667,50.196078
1855.233000,0.105057,50.196078
1855.734000,0.093002,50.196078
1856.233000,0.097046,50.196078
1856.734000,0.110245,50.196078
1857.234000,0.110779,50.392157
1857.734000,0.109711,50.196078
1858.235000,0.131454,50.196078
1858.734000,0.115891,50.392157
1859.233000,0.117722,50.196078
1859.734000,0.125580,50.196078
1860.233000,0.127335,50.196078
1860.733000,0.124893,50.196078
1861.233000,0.126801,50.196078
1861.733000,0.128937,50.196078
1862.234000,0.147095,50.392157
1862.734000,0.148926,50.196078
1863.235000,0.156097,50.196078
1863.733000,0.147324,50.196078
1864.233000,0.151138,50.196078
1864.733000,0.153351,50.196078
1865.234000,0.151672,50.196078
1865.733000,0.155640,50.196078
1866.234000,0.158005,50.196078
1866.735000,0.131912,50.196078
1867.234000,0.150375,50.196078
1867.733000,0.154419,50.196078
1868.233000,0.152283,50.196078
1868.733000,0.154724,50.196078
1869.233000,0.145264,50.196078
1869.734000,0.132828,50.196078
1870.234000,0.129623,50.196078
1870.735000,0.120392,50.196078
1871.235000,0.112228,50.196078
1871.733000,0.128784,50.196078
1872.233000,0.128326,50.196078
1872.733000,0.131836,50.196078
1873.233000,0.127792,50.196078
1873.733000,0.132141,50.196078
1874.233000,0.130463,50.196078
1874.734000,0.117874,50.196078
1875.234000,0.118484,50.196078
1875.733000,0.131454,50.196078
1876.233000,0.129013,50.196078
1876.733000,0.130692,50.196078
1877.233000,0.130920,50.196078
1877.733000,0.135880,50.196078
1878.233000,0.136337,50.196078
1878.735000,0.127563,50.392157
1879.233000,0.144806,50.196078
1879.733000,0.143204,50.196078
1880.233000,0.147018,50.196078
1880.733000,0.152130,50.196078
1881.233000,0.152817,50.196078
1881.733000,0.154953,50.392157
1882.233000,0.154190,50.196078
1882.733000,0.153351,50.196078
1883.233000,0.156708,50.196078
1883.734000,0.157623,50.392157
1884.233000,0.155106,50.392157
1884.733000,0.154266,50.196078
1885.233000,0.154114,50.196078
1885.733000,0.152283,50.196078
1886.233000,0.150299,50.196078
1886.733000,0.151520,50.196078
1887.233000,0.147324,50.196078
1887.733000,0.145645,50.196078
1888.233000,0.147781,50.392157
1888.733000,0.143433,50.196078
1889.234000,0.156174,50.196078
1889.733000,0.144958,50.196078
1890.233000,0.145416,50.196078
1890.733000,0.143814,50.392157
1891.234000,0.152588,50.196078
1891.734000,0.154800,50.196078
1892.234000,0.151749,50.196078
1892.733000,0.137863,50.196078
1893.234000,0.150604,50.196078
1893.734000,0.149078,50.196078
1894.233000,0.131378,50.196078
1894.733000,0.133438,50.000000
1895.233000,0.129471,50.196078
1895.733000,0.128555,50.196078
1896.233000,0.128632,50.196078
1896.733000,0.126190,50.196078
1897.233000,0.128098,50.196078
1897.733000,0.126266,50.196078
1898.233000,0.124588,50.000000
1898.734000,0.137939,50.196078
1899.233000,0.123138,50.196078
1899.734000,0.139084,50.196078
1900.233000,0.124969,50.392157
1900.734000,0.137329,50.196078
1901.233000,0.124512,50.196078
1901.734000,0.135040,50.196078
1902.235000,0.136948,50.196078
1902.733000,0.124130,50.196078
1903.233000,0.126114,50.196078
1903.733000,0.124054,50.196078
1904.233000,0.125351,50.196078
1904.733000,0.127258,50.196078
1905.233000,0.129013,50.392157
1905.733000,0.130920,50.196078
1906.233000,0.132751,50.196078
1906.734000,0.147018,50.196078
1907.233000,0.132294,50.196078
1907.734000,0.152206,50.196078
1908.233000,0.135803,50.196078
1908.733000,0.143738,50.196078
1909.234000,0.150299,50.196078
1909.733000,0.143738,50.196078
1910.233000,0.142746,50.196078
1910.734000,0.145721,50.196078
1911.233000,0.145111,50.196078
1911.734000,0.158157,50.196078
1912.233000,0.148163,50.196078
1912.734000,0.148544,50.196078
1913.234000,0.157318,50.196078
1913.733000,0.148163,50.196078
1914.234000,0.155182,50.196078
1914.733000,0.152664,50.196078
1915.234000,0.156631,50.196078
1915.733000,0.150986,50.196078
1916.233000,0.150146,50.196078
1916.734000,0.156708,50.196078
1917.234000,0.159760,50.196078
1917.733000,0.153275,50.196078
1918.233000,0.152283,50.196078
1918.733000,0.150375,50.196078
1919.233000,0.152893,50.196078
1919.734000,0.156937,50.196078
1920.233000,0.150299,50.196078
1920.734000,0.152359,50.196078
1921.233000,0.152893,50.196078
1921.734000,0.158005,50.196078
1922.233000,0.152283,50.000000
1922.734000,0.155869,50.196078
1923.233000,0.153351,50.196078
1923.733000,0.154190,50.196078
1924.233000,0.154114,50.196078
1924.733000,0.157089,50.196078
1925.233000,0.156326,50.000000
1925.733000,0.155411,50.196078
1926.233000,0.157700,50.196078
1926.733000,0.158615,50.196078
1927.233000,0.158920,50.196078
1927.734000,0.140686,50.196078
1928.233000,0.156631,50.196078
1928.733000,0.155792,50.196078
1929.233000,0.157471,50.196078
1929.733000,0.159531,50.392157
1930.234000,0.145187,50.196078
1930.733000,0.157928,50.196078
1931.234000,0.154266,50.392157
1931.734000,0.134583,50.196078
1932.233000,0.147476,50.196078
1932.734000,0.141296,50.196078
1933.233000,0.138474,50.196078
1933.734000,0.123749,50.196078
1934.233000,0.133667,50.196078
1934.733000,0.129623,50.196078
1935.233000,0.127487,50.196078
1935.733000,0.122223,50.196078
1936.233000,0.117645,50.196078
1936.733000,0.111923,50.196078
1937.233000,0.102921,50.196078
1937.733000,0.099182,50.196078
1938.234000,0.110855,50.000000
1938.733000,0.094376,50.196078
1939.234000,0.124969,50.196078
1939.733000,0.110474,50.196078
1940.234000,0.130234,50.196078
1940.734000,0.136948,50.392157
1941.233000,0.127411,50.196078
1941.733000,0.135880,50.196078
1942.233000,0.141525,50.392157
1942.733000,0.142899,50.196078
1943.233000,0.150986,50.196078
1943.733000,0.155487,50.196078
1944.233000,0.157547,50.196078
1944.733000,0.158234,50.392157
1945.233000,0.152206,50.196078
1945.734000,0.134811,50.196078
1946.233000,0.142288,50.196078
1946.733000,0.134659,50.196078
1947.233000,0.133820,50.196078
1947.734000,0.124512,50.196078
1948.233000,0.121994,50.196078
1948.734000,0.100403,50.196078
1949.233000,0.107346,50.196078
1949.734000,0.094986,50.392157
1950.233000,0.095215,50.196078
1950.733000,0.095749,50.196078
1951.233000,0.096588,50.196078
1951.733000,0.103683,50.196078
1952.234000,0.124512,50.196078
1952.733000,0.119171,50.196078
1953.233000,0.121689,50.000000
1953.734000,0.141602,50.196078
1954.234000,0.145493,50.196078
1954.733000,0.134811,50.196078
1955.233000,0.141449,50.196078
1955.733000,0.142365,50.196078
1956.233000,0.147781,50.196078
1956.733000,0.150909,50.196078
1957.233000,0.154572,50.196078
1957.734000,0.157928,50.196078
1958.233000,0.157394,50.392157
1958.733000,0.154800,50.196078
1959.233000,0.157242,50.196078
1959.733000,0.156784,50.196078
1960.233000,0.155487,50.196078
1960.733000,0.155716,50.196078
1961.233000,0.155106,50.196078
1961.733000,0.150070,50.196078
1962.233000,0.147476,50.000000
1962.733000,0.146713,50.196078
1963.233000,0.145035,50.392157
1963.734000,0.130157,50.000000
1964.233000,0.135803,50.196078
1964.734000,0.125351,50.392157
1965.234000,0.124817,50.196078
1965.734000,0.122528,50.196078
1966.233000,0.133667,50.196078
1966.734000,0.122757,50.196078
1967.233000,0.131149,50.196078
1967.734000,0.119629,50.196078
1968.233000,0.134354,50.392157
1968.733000,0.132599,50.196078
1969.233000,0.134125,50.392157
1969.734000,0.118790,50.196078
1970.233000,0.131454,50.196078
1970.733000,0.130920,50.196078
1971.233000,0.127258,50.196078
1971.734000,0.111160,50.196078
1972.233000,0.124283,50.392157
1972.733000,0.122757,50.196078
1973.233000,0.118179,50.196078
1973.733000,0.113678,50.196078
1974.233000,0.111465,50.196078
1974.733000,0.108414,50.000000
1975.233000,0.105896,50.000000
1975.734000,0.104904,50.392157
1976.233000,0.097046,50.196078
1976.733000,0.099106,50.196078
1977.233000,0.097351,50.196078
1977.734000,0.123520,50.196078
1978.233000,0.112152,50.196078
1978.734000,0.130997,50.392157
1979.233000,0.119324,50.196078
1979.734000,0.136185,50.196078
1980.233000,0.123444,50.196078
1980.733000,0.127792,50.196078
1981.234000,0.146561,50.196078
1981.733000,0.131226,50.196078
1982.233000,0.134888,50.196078
1982.733000,0.141754,50.196078
1983.233000,0.143204,50.196078
1983.733000,0.144043,50.196078
1984.233000,0.148010,50.196078
1984.733000,0.149612,50.196078
1985.234000,0.158463,50.196078
1985.734000,0.157852,50.196078
1986.233000,0.155869,50.196078
1986.733000,0.155182,50.196078
1987.235000,0.153961,50.196078
1987.735000,0.158005,50.000000
1988.234000,0.149689,50.196078
1988.734000,0.159836,50.196078
1989.235000,0.143356,50.196078
1989.733000,0.159454,50.196078
1990.234000,0.146484,50.196078
1990.735000,0.129318,50.196078
1991.234000,0.148315,50.196078
1991.733000,0.151672,50.196078
1992.234000,0.133362,50.196078
1992.734000,0.135040,50.000000
1993.234000,0.131226,50.196078
1993.734000,0.128098,50.196078
1994.235000,0.112305,50.196078
1994.734000,0.125275,50.196078
1995.235000,0.111847,50.196078
1995.734000,0.114517,50.196078
1996.235000,0.099258,50.196078
1996.735000,0.098648,50.196078
1997.234000,0.106583,50.196078
1997.733000,0.112305,50.196078
1998.233000,0.106125,50.196078
1998.734000,0.094681,50.196078
1999.233000,0.105438,50.196078
1999.735000,0.104218,50.196078
2000.233000,0.094833,50.000000
2000.734000,0.104218,50.196078
2001.235000,0.125809,50.000000
2001.733000,0.105133,50.196078
2002.234000,0.119553,50.196078
2002.734000,0.129547,50.392157
2003.234000,0.146637,50.196078
2003.734000,0.132828,50.196078
2004.234000,0.156860,50.196078
2004.735000,0.156708,50.196078
2005.234000,0.149612,50.392157
2005.733000,0.156708,50.196078
2006.234000,0.159912,50.196078
2006.734000,0.151215,50.196078
2007.233000,0.153732,50.196078
2007.735000,0.121460,50.196078
2008.235000,0.116501,50.196078
2008.734000,0.128860,50.196078
2009.233000,0.122299,50.196078
2009.735000,0.093536,50.196078
2010.234000,0.104141,50.196078
2010.733000,0.101318,50.196078
